Q69188|P1082|8595|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=153"
Q69216|P1082|14250|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=154"
Q64627|P1082|10913|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=155"
Q68261|P1082|13958|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=156"
Q67354|P1082|4754|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=157"
Q69774|P1082|14389|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=158"
Q67058|P1082|6145|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=159"
Q66898|P1082|5120|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=160"
NA|P1082|12961|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=161"
Q70369|P1082|6378|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=172"
Q65841|P1082|3613|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=173"
